id,test_task_descr_1,test_task_descr_2,test_task_descr_3,obs_task_descr_1,obs_task_descr_2,obs_tasks_perf_1,obs_tasks_perf_2,post_obs_task_descr,prompt,1,2,3,4,5,6,7
3,Navigate while following a person,Navigate to the living room,Pick and place a lemon,Navigate while avoiding moving people,Navigate while avoiding obstacles,True,True,Navigate to the living room,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Navigate while following a person' as 2 out of 7.
The participant rates their trust on the task 'Navigate to the living room' as 3 out of 7.
The participant rates their trust on the task 'Pick and place a lemon' as 2 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Navigate while avoiding moving people' and succeeds. 
Then, the robot performs the task 'Navigate while avoiding obstacles' and succeeds. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate to the living room' as {}",2.4970835352177357e-05,3.66397991458723e-05,0.0008861515254758613,0.2550458362440846,0.6209224835756195,0.11380680058278154,0.001681945701596033
3,Navigate while following a person,Navigate to the living room,Pick and place a lemon,Navigate while avoiding moving people,Navigate while avoiding obstacles,True,True,Pick and place a lemon,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Navigate while following a person' as 2 out of 7.
The participant rates their trust on the task 'Navigate to the living room' as 3 out of 7.
The participant rates their trust on the task 'Pick and place a lemon' as 2 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Navigate while avoiding moving people' and succeeds. 
Then, the robot performs the task 'Navigate while avoiding obstacles' and succeeds. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a lemon' as {}",6.45213100730131e-05,0.00011025435977221445,0.0074606853426367895,0.3767505995888839,0.5263961778082266,0.08184358117895545,0.001469890604012267
4,Pick and place a plastic can,Navigate to the living room,Pick and place a glass,Pick and place a plastic bottle,Pick and place a plastic cup,False,False,Pick and place a plastic can,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a plastic can' as 5 out of 7.
The participant rates their trust on the task 'Navigate to the living room' as 4 out of 7.
The participant rates their trust on the task 'Pick and place a glass' as 4 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a plastic bottle' and fails. 
Then, the robot performs the task 'Pick and place a plastic cup' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a plastic can' as {}",0.010308164786984483,0.23057670392334711,0.6648900834719215,0.08624079098150922,0.0002284653500608974,0.00030220861527836904,4.190514274599684e-05
4,Pick and place a plastic can,Navigate to the living room,Pick and place a glass,Pick and place a plastic bottle,Pick and place a plastic cup,False,False,Navigate to the living room,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a plastic can' as 5 out of 7.
The participant rates their trust on the task 'Navigate to the living room' as 4 out of 7.
The participant rates their trust on the task 'Pick and place a glass' as 4 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a plastic bottle' and fails. 
Then, the robot performs the task 'Pick and place a plastic cup' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate to the living room' as {}",0.032266610954046385,0.37913870674380545,0.5518583157596502,0.02384622631387853,0.004865995302467108,0.0032796115286087496,3.497986317158377e-05
4,Pick and place a plastic can,Navigate to the living room,Pick and place a glass,Pick and place a plastic bottle,Pick and place a plastic cup,False,False,Pick and place a glass,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a plastic can' as 5 out of 7.
The participant rates their trust on the task 'Navigate to the living room' as 4 out of 7.
The participant rates their trust on the task 'Pick and place a glass' as 4 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a plastic bottle' and fails. 
Then, the robot performs the task 'Pick and place a plastic cup' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a glass' as {}",0.018874943070198897,0.3895663817810055,0.5784539372375119,0.0062108258795709834,0.0005548169047492305,0.0005857245090522878,2.4343881819164517e-05
5,Pick and place a lemon,Pick and place a plastic bottle,Navigate while following a person,Pick and place a glass,Pick and place an apple,False,False,Pick and place a lemon,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a lemon' as 3 out of 7.
The participant rates their trust on the task 'Pick and place a plastic bottle' as 5 out of 7.
The participant rates their trust on the task 'Navigate while following a person' as 6 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a glass' and fails. 
Then, the robot performs the task 'Pick and place an apple' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a lemon' as {}",0.12828390030457584,0.7434538249403231,0.009208401547191197,0.10346320880028347,0.008185594810493366,0.0006189343803665058,6.9050950901210935e-06
5,Pick and place a lemon,Pick and place a plastic bottle,Navigate while following a person,Pick and place a glass,Pick and place an apple,False,False,Pick and place a plastic bottle,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a lemon' as 3 out of 7.
The participant rates their trust on the task 'Pick and place a plastic bottle' as 5 out of 7.
The participant rates their trust on the task 'Navigate while following a person' as 6 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a glass' and fails. 
Then, the robot performs the task 'Pick and place an apple' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a plastic bottle' as {}",0.01537003568044561,0.13190140068768183,0.1231563860368506,0.7142609551585578,0.007771881458217114,0.002600511818652213,9.676153580843231e-05
5,Pick and place a lemon,Pick and place a plastic bottle,Navigate while following a person,Pick and place a glass,Pick and place an apple,False,False,Navigate while following a person,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a lemon' as 3 out of 7.
The participant rates their trust on the task 'Pick and place a plastic bottle' as 5 out of 7.
The participant rates their trust on the task 'Navigate while following a person' as 6 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a glass' and fails. 
Then, the robot performs the task 'Pick and place an apple' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate while following a person' as {}",0.004346959255653371,0.027496644498247184,0.042618715124891314,0.7896822891849574,0.12270649434731129,0.00859255369676493,0.0005025190541718454
6,Pick and place a plastic bottle,Pick and place an apple,Navigate while avoiding moving people,Pick and place a glass,Pick and place a plastic cup,True,True,Pick and place a plastic bottle,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a plastic bottle' as 2 out of 7.
The participant rates their trust on the task 'Pick and place an apple' as 3 out of 7.
The participant rates their trust on the task 'Navigate while avoiding moving people' as 3 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a glass' and succeeds. 
Then, the robot performs the task 'Pick and place a plastic cup' and succeeds. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a plastic bottle' as {}",3.46004801094916e-05,7.66093060265203e-05,0.004341688288267463,0.3465479105240167,0.5541369835907906,0.08981701904245828,0.0013598370535208605
6,Pick and place a plastic bottle,Pick and place an apple,Navigate while avoiding moving people,Pick and place a glass,Pick and place a plastic cup,True,True,Pick and place an apple,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a plastic bottle' as 2 out of 7.
The participant rates their trust on the task 'Pick and place an apple' as 3 out of 7.
The participant rates their trust on the task 'Navigate while avoiding moving people' as 3 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a glass' and succeeds. 
Then, the robot performs the task 'Pick and place a plastic cup' and succeeds. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place an apple' as {}",3.3690960197071455e-05,6.269292221691431e-05,0.000434022361933001,0.16777712789338906,0.6382344670097572,0.1825808664984732,0.003220840270167778
6,Pick and place a plastic bottle,Pick and place an apple,Navigate while avoiding moving people,Pick and place a glass,Pick and place a plastic cup,True,True,Navigate while avoiding moving people,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Pick and place a plastic bottle' as 2 out of 7.
The participant rates their trust on the task 'Pick and place an apple' as 3 out of 7.
The participant rates their trust on the task 'Navigate while avoiding moving people' as 3 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Pick and place a glass' and succeeds. 
Then, the robot performs the task 'Pick and place a plastic cup' and succeeds. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate while avoiding moving people' as {}",8.548787542260516e-05,0.00011960259731535221,0.0008446670769646973,0.18986201642424583,0.5751183461335444,0.2248070950163549,0.004000041671666049
7,Navigate to the living room,Navigate while avoiding obstacles,Pick and place a plastic can,Navigate to the main room door,Navigate to the dining table,False,False,Navigate to the living room,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Navigate to the living room' as 6 out of 7.
The participant rates their trust on the task 'Navigate while avoiding obstacles' as 4 out of 7.
The participant rates their trust on the task 'Pick and place a plastic can' as 4 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Navigate to the main room door' and fails. 
Then, the robot performs the task 'Navigate to the dining table' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate to the living room' as {}",0.0056609729627187895,0.08610916734392536,0.27462775952203494,0.43578099799661113,0.18957959808271987,0.0009527630701145166,2.943579815509413e-05
7,Navigate to the living room,Navigate while avoiding obstacles,Pick and place a plastic can,Navigate to the main room door,Navigate to the dining table,False,False,Navigate while avoiding obstacles,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Navigate to the living room' as 6 out of 7.
The participant rates their trust on the task 'Navigate while avoiding obstacles' as 4 out of 7.
The participant rates their trust on the task 'Pick and place a plastic can' as 4 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Navigate to the main room door' and fails. 
Then, the robot performs the task 'Navigate to the dining table' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate while avoiding obstacles' as {}",0.032666349441543,0.4032384518825106,0.4914780792914432,0.028857914237241357,0.03414184229927114,0.0016689610031063679,4.987423605821882e-05
7,Navigate to the living room,Navigate while avoiding obstacles,Pick and place a plastic can,Navigate to the main room door,Navigate to the dining table,False,False,Pick and place a plastic can,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Navigate to the living room' as 6 out of 7.
The participant rates their trust on the task 'Navigate while avoiding obstacles' as 4 out of 7.
The participant rates their trust on the task 'Pick and place a plastic can' as 4 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Navigate to the main room door' and fails. 
Then, the robot performs the task 'Navigate to the dining table' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Pick and place a plastic can' as {}",0.026264806285208574,0.341963730059874,0.5413771543775937,0.02301880933714035,0.05562269375163573,0.004489480434816943,0.00013714840091996004
8,Navigate to the dining table,Pick and place an apple,Navigate while avoiding obstacles,Navigate while avoiding moving people,Navigate while following a person,False,False,Navigate to the dining table,"This document contains a record of a human participant's response during their participation in a study on their trust in robots. 
The human participant is introduced to the robot. The robot is a Fetch research robot which is equipped with a 7 degrees-of-freedom arm. The human is requested to rate their subjective trust in the robot to successfully perform described tasks in a studio apartment. 
Without observing any demonstrations from the robot, the participant is requested to indicate their initial trust in the robot to perform certain tasks via a 7-point Likert scale. 
The participant rates their trust on the task 'Navigate to the dining table' as 6 out of 7.
The participant rates their trust on the task 'Pick and place an apple' as 4 out of 7.
The participant rates their trust on the task 'Navigate while avoiding obstacles' as 5 out of 7.
Then the participant observes the two demonstrations from the robot. 
First, the robot performs the task 'Navigate while avoiding moving people' and fails. 
Then, the robot performs the task 'Navigate while following a person' and fails. 
Given these demonstrations and the initial trust, now the participant will rate their trust on the task 'Navigate to the dining table' as {}",0.009972868731873785,0.10546231433241889,0.3308957526129171,0.4467499664681076,0.10084243800410952,0.001174750728323315,3.374912725807786e-05
